mlip,T_K,sigma_mS_cm,kinisi_sigma_std_mS_cm,fit_Ea_eV,fit_Ea_err_eV,fit_sigma300_mS_cm,fit_sigma300_min_mS_cm,fit_sigma300_max_mS_cm,fit_R2
mace,600.0,31.065044622829138,10.087587432748064,0.5451779638347299,0.03953361664010949,0.00553706582397296,0.0019981007402710056,0.015344120204294999,0.8689162512288244
mace,800.0,2396.2611715464973,380.84899010646245,0.5451779638347299,0.03953361664010949,0.00553706582397296,0.0019981007402710056,0.015344120204294999,0.8689162512288244
mace,1000.0,3426.9025282608154,368.0777085336877,0.5451779638347299,0.03953361664010949,0.00553706582397296,0.0019981007402710056,0.015344120204294999,0.8689162512288244
