mlip,T_K,sigma_mS_cm,kinisi_sigma_std_mS_cm,fit_Ea_eV,fit_Ea_err_eV,fit_sigma300_mS_cm,fit_sigma300_min_mS_cm,fit_sigma300_max_mS_cm,fit_R2
mace,600.0,709.2989128329818,80.03113365800529,0.19918077451056146,0.01889247904274538,28.85771065964004,18.264448841633968,45.59499559697645,0.9941604462240454
mace,800.0,1266.0165328856021,97.73516407823516,0.19918077451056146,0.01889247904274538,28.85771065964004,18.264448841633968,45.59499559697645,0.9941604462240454
mace,1000.0,1998.4833326543564,186.0704483944093,0.19918077451056146,0.01889247904274538,28.85771065964004,18.264448841633968,45.59499559697645,0.9941604462240454
