mlip,T_K,sigma_mS_cm,kinisi_sigma_std_mS_cm,fit_Ea_eV,fit_Ea_err_eV,fit_sigma300_mS_cm,fit_sigma300_min_mS_cm,fit_sigma300_max_mS_cm,fit_R2
mace,600.0,582.6001252122124,84.81778916943964,0.24338473045716266,0.028246651780557182,10.351600597900521,5.36601440045525,19.969315574211468,0.9955983882254987
mace,800.0,1287.0719516934594,255.14286107819694,0.24338473045716266,0.028246651780557182,10.351600597900521,5.36601440045525,19.969315574211468,0.9955983882254987
mace,1000.0,2343.825386344452,394.6222812812211,0.24338473045716266,0.028246651780557182,10.351600597900521,5.36601440045525,19.969315574211468,0.9955983882254987
