mlip,T_K,sigma_mS_cm,kinisi_sigma_std_mS_cm,fit_Ea_eV,fit_Ea_err_eV,fit_sigma300_mS_cm,fit_sigma300_min_mS_cm,fit_sigma300_max_mS_cm,fit_R2
mace,600.0,1902.135697934596,115.66429424028256,0.1483665645979643,0.011402586358993768,212.81673379690974,162.72453329332617,278.32903414965443,0.9962849628762582
mace,800.0,2770.6496887170915,174.26129649052373,0.1483665645979643,0.011402586358993768,212.81673379690974,162.72453329332617,278.32903414965443,0.9962849628762582
mace,1000.0,3645.5704550907626,241.2395698765171,0.1483665645979643,0.011402586358993768,212.81673379690974,162.72453329332617,278.32903414965443,0.9962849628762582
