mlip,T_K,sigma_mS_cm,kinisi_sigma_std_mS_cm,fit_Ea_eV,fit_sigma300_mS_cm,fit_R2
mace,600.0,709.2989128329818,80.03113365800529,0.19782254222819387,30.1734397477967,0.9946050738044958
mace,800.0,1266.0165328856021,97.73516407823516,0.19782254222819387,30.1734397477967,0.9946050738044958
mace,1000.0,1998.4833326543564,186.0704483944093,0.19782254222819387,30.1734397477967,0.9946050738044958
